word,n_gram_score,pos,frequency,tf_idf,inf,source
enjoy,2,NN,5,0.000443898999922,-0.000290818626033,2
establish,2,VB,5,0.000443898999922,-0.000290818626033,2
established,2,VBN,5,0.000443898999922,-0.000290818626033,2
explicitly,2,RB,5,0.000443898999922,-0.000290818626033,2
expression,2,NN,5,0.000443898999922,-0.000290818626033,2
extend,2,JJ,5,0.000443898999922,-0.000290818626033,2
extend,2,NN,5,0.000443898999922,-0.000290818626033,2
fibers,2,NNS,5,0.000443898999922,-0.000290818626033,2
fold,2,VBD,5,0.000443898999922,-0.000290818626033,2
forget,2,VB,5,0.000443898999922,-0.000290818626033,2
formal,2,JJ,5,0.000443898999922,-0.000290818626033,2
gapped partial,10,JJ,5,0.000443898999922,-0.000290818626033,2
generalize,2,VB,5,0.000443898999922,-0.000290818626033,2
generalized,2,VBD,5,0.000443898999922,-0.000290818626033,2
generated,2,VBD,5,0.000443898999922,-0.000290818626033,2
graded,2,VBD,5,0.000443898999922,-0.000290818626033,2
group isomorphism,10,NN,5,0.000443898999922,-0.000290818626033,2
h-collared Kuranishi,10,JJ,5,0.000443898999922,-0.000290818626033,2
homotopy commutative,10,JJ,5,0.000443898999922,-0.000290818626033,2
i+2,2,NN,5,0.000443898999922,-0.000290818626033,2
i+k 2-1,10,JJ,5,0.000443898999922,-0.000290818626033,2
i-parametrized,2,JJ,5,0.000443898999922,-0.000290818626033,2
iP,2,JJ,5,0.000443898999922,-0.000290818626033,2
identify,2,VBP,5,0.000443898999922,-0.000290818626033,2
imply,2,NN,5,0.000443898999922,-0.000290818626033,2
imply,2,VBP,5,0.000443898999922,-0.000290818626033,2
inclusion map,10,NN,5,0.000443898999922,-0.000290818626033,2
interpolation spaces,10,VBZ,5,0.000443898999922,-0.000290818626033,2
interval,2,NN,5,0.000443898999922,-0.000290818626033,2
invariance,2,NN,5,0.000443898999922,-0.000290818626033,2
invariant,2,NN,5,0.000443898999922,-0.000290818626033,2
isomorphism,2,VBP,5,0.000443898999922,-0.000290818626033,2
isomorphisms,2,VBP,5,0.000443898999922,-0.000290818626033,2
iv,2,NN,5,0.000443898999922,-0.000290818626033,2
j+ k+1,10,NN,5,0.000443898999922,-0.000290818626033,2
j-,2,NN,5,0.000443898999922,-0.000290818626033,2
ke,2,JJ,5,0.000443898999922,-0.000290818626033,2
lemmas,2,JJ,5,0.000443898999922,-0.000290818626033,2
mV,2,NN,5,0.000443898999922,-0.000290818626033,2
maps,2,VBP,5,0.000443898999922,-0.000290818626033,2
marked,2,JJ,5,0.000443898999922,-0.000290818626033,2
method,2,VBD,5,0.000443898999922,-0.000290818626033,2
methods,2,NNS,5,0.000443898999922,-0.000290818626033,2
metrizable,2,JJ,5,0.000443898999922,-0.000290818626033,2
metrizable space,10,NN,5,0.000443898999922,-0.000290818626033,2
minimal energy,10,JJ,5,0.000443898999922,-0.000290818626033,2
mor,2,JJ,5,0.000443898999922,-0.000290818626033,2
morphisms,2,JJ,5,0.000443898999922,-0.000290818626033,2
morphisms,2,VBD,5,0.000443898999922,-0.000290818626033,2
morphisms,2,VBP,5,0.000443898999922,-0.000290818626033,2
multisections,2,NNS,5,0.000443898999922,-0.000290818626033,2
notation,2,JJ,5,0.000443898999922,-0.000290818626033,2
notions,2,NNS,5,0.000443898999922,-0.000290818626033,2
omitted,2,VBN,5,0.000443898999922,-0.000290818626033,2
oprator,2,NN,5,0.000443898999922,-0.000290818626033,2
orbifolds,2,VBZ,5,0.000443898999922,-0.000290818626033,2
orientation,2,JJ,5,0.000443898999922,-0.000290818626033,2
orientations,2,NNS,5,0.000443898999922,-0.000290818626033,2
pair,2,JJ,5,0.000443898999922,-0.000290818626033,2
paracompact,2,NN,5,0.000443898999922,-0.000290818626033,2
parts,2,NNS,5,0.000443898999922,-0.000290818626033,2
periodicity,2,JJ,5,0.000443898999922,-0.000290818626033,2
precise definition,10,NN,5,0.000443898999922,-0.000290818626033,2
precise meaning,10,VBG,5,0.000443898999922,-0.000290818626033,2
prove independence,10,NN,5,0.000443898999922,-0.000290818626033,2
provide,2,VBP,5,0.000443898999922,-0.000290818626033,2
pull-back bundle,10,JJ,5,0.000443898999922,-0.000290818626033,2
pulled,2,VBD,5,0.000443898999922,-0.000290818626033,2
q],2,NN,5,0.000443898999922,-0.000290818626033,2
reduction,2,NN,5,0.000443898999922,-0.000290818626033,2
related,2,JJ,5,0.000443898999922,-0.000290818626033,2
required,2,VBD,5,0.000443898999922,-0.000290818626033,2
resolve,2,VBP,5,0.000443898999922,-0.000290818626033,2
satisfy,2,NN,5,0.000443898999922,-0.000290818626033,2
singular homology,10,NN,5,0.000443898999922,-0.000290818626033,2
smooth,2,RB,5,0.000443898999922,-0.000290818626033,2
smooth function,10,NN,5,0.000443898999922,-0.000290818626033,2
smooth manifold,10,JJ,5,0.000443898999922,-0.000290818626033,2
smooth manifold,10,VBD,5,0.000443898999922,-0.000290818626033,2
smooth section,10,NN,5,0.000443898999922,-0.000290818626033,2
smoothly,2,RB,5,0.000443898999922,-0.000290818626033,2
space equipped,10,VBD,5,0.000443898999922,-0.000290818626033,2
stands,2,VBZ,5,0.000443898999922,-0.000290818626033,2
start,2,VBP,5,0.000443898999922,-0.000290818626033,2
straightforward,2,JJ,5,0.000443898999922,-0.000290818626033,2
strictly,2,RB,5,0.000443898999922,-0.000290818626033,2
strongly continuous,10,JJ,5,0.000443898999922,-0.000290818626033,2
submanifold data,10,NN,5,0.000443898999922,-0.000290818626033,2
subsubsection,2,NN,5,0.000443898999922,-0.000290818626033,2
suppose,2,VBD,5,0.000443898999922,-0.000290818626033,2
target,2,NN,5,0.000443898999922,-0.000290818626033,2
technique,2,NN,5,0.000443898999922,-0.000290818626033,2
term,2,NN,5,0.000443898999922,-0.000290818626033,2
toric,2,JJ,5,0.000443898999922,-0.000290818626033,2
toric manifolds,10,NNS,5,0.000443898999922,-0.000290818626033,2
translation,2,NN,5,0.000443898999922,-0.000290818626033,2
triangulation,2,NN,5,0.000443898999922,-0.000290818626033,2
triple,2,JJ,5,0.000443898999922,-0.000290818626033,2
trivialized,2,JJ,5,0.000443898999922,-0.000290818626033,2
trivialized,2,VBD,5,0.000443898999922,-0.000290818626033,2
trivialized fiber,10,NNP,5,0.000443898999922,-0.000290818626033,2
tubular,2,JJ,5,0.000443898999922,-0.000290818626033,2
twisted,2,VBD,5,0.000443898999922,-0.000290818626033,2
u],2,JJ,5,0.000443898999922,-0.000290818626033,2
underlying,2,JJ,5,0.000443898999922,-0.000290818626033,2
uniform Gromov,10,JJ,5,0.000443898999922,-0.000290818626033,2
uses,2,VBZ,5,0.000443898999922,-0.000290818626033,2
ut,2,JJ,5,0.000443898999922,-0.000290818626033,2
vanishes,2,NNS,5,0.000443898999922,-0.000290818626033,2
vertex,2,NN,5,0.000443898999922,-0.000290818626033,2
vertical arrow,10,NN,5,0.000443898999922,-0.000290818626033,2
vt,2,NN,5,0.000443898999922,-0.000290818626033,2
ways,2,NNS,5,0.000443898999922,-0.000290818626033,2
write,2,VB,5,0.000443898999922,-0.000290818626033,2
zero,2,NN,5,0.000443898999922,-0.000290818626033,2
0-th,2,JJ,4,0.000355119199937,-0.000239379774208,2
1-2,2,JJ,4,0.000355119199937,-0.000239379774208,2
10pt/[dd],2,CD,4,0.000355119199937,-0.000239379774208,2
16]part11,2,CD,4,0.000355119199937,-0.000239379774208,2
1=,2,CD,4,0.000355119199937,-0.000239379774208,2
1] 2-parametrized,10,JJ,4,0.000355119199937,-0.000239379774208,2
1]fooo091,2,CD,4,0.000355119199937,-0.000239379774208,2
1g,2,CD,4,0.000355119199937,-0.000239379774208,2
2-collared,2,JJ,4,0.000355119199937,-0.000239379774208,2
21>>,2,CD,4,0.000355119199937,-0.000239379774208,2
2>>,2,CD,4,0.000355119199937,-0.000239379774208,2
2N,2,CD,4,0.000355119199937,-0.000239379774208,2
2] parametrized,10,CD,4,0.000355119199937,-0.000239379774208,2
30]part11,2,CD,4,0.000355119199937,-0.000239379774208,2
3]fooobook2,2,CD,4,0.000355119199937,-0.000239379774208,2
6]part11,2,CD,4,0.000355119199937,-0.000239379774208,2
78]part11,2,CD,4,0.000355119199937,-0.000239379774208,2
AAh,2,NNP,4,0.000355119199937,-0.000239379774208,2
Actually,2,RB,4,0.000355119199937,-0.000239379774208,2
Algebraic,2,NNP,4,0.000355119199937,-0.000239379774208,2
BN XY,10,NNP,4,0.000355119199937,-0.000239379774208,2
Bott-Morse,2,JJ,4,0.000355119199937,-0.000239379774208,2
Bott-Morse,2,NNP,4,0.000355119199937,-0.000239379774208,2
C' iP',10,NNP,4,0.000355119199937,-0.000239379774208,2
C-collared K-space,10,NNP,4,0.000355119199937,-0.000239379774208,2
C-partial smoothing,10,NNP,4,0.000355119199937,-0.000239379774208,2
CU,2,NNP,4,0.000355119199937,-0.000239379774208,2
Chen,2,NNP,4,0.000355119199937,-0.000239379774208,2
Covering,2,NNP,4,0.000355119199937,-0.000239379774208,2
Differential Geom,10,NNP,4,0.000355119199937,-0.000239379774208,2
Energy,2,NNP,4,0.000355119199937,-0.000239379774208,2
Especially,2,NNP,4,0.000355119199937,-0.000239379774208,2
Exp,2,NNP,4,0.000355119199937,-0.000239379774208,2
FO,2,NNP,4,0.000355119199937,-0.000239379774208,2
Finally,2,NNP,4,0.000355119199937,-0.000239379774208,2
Firstly,2,RB,4,0.000355119199937,-0.000239379774208,2
Flo89I,2,NNP,4,0.000355119199937,-0.000239379774208,2
G-gapped filtered,10,NNP,4,0.000355119199937,-0.000239379774208,2
Gromov-Witten invariant,10,JJ,4,0.000355119199937,-0.000239379774208,2
Hausdorff space,10,NNP,4,0.000355119199937,-0.000239379774208,2
K=V,2,NNP,4,0.000355119199937,-0.000239379774208,2
Kyoto,2,NNP,4,0.000355119199937,-0.000239379774208,2
Lemmas,2,NNP,4,0.000355119199937,-0.000239379774208,2
Morse-Novikov cohomology,10,NNP,4,0.000355119199937,-0.000239379774208,2
Multivalued,2,NNP,4,0.000355119199937,-0.000239379774208,2
Multivalued perturbation,10,NNP,4,0.000355119199937,-0.000239379774208,2
Nevertheless,2,NNP,4,0.000355119199937,-0.000239379774208,2
O',2,NNP,4,0.000355119199937,-0.000239379774208,2
Otherwise,2,NNP,4,0.000355119199937,-0.000239379774208,2
P-parametrized smooth,10,NNP,4,0.000355119199937,-0.000239379774208,2
Pal,2,NNP,4,0.000355119199937,-0.000239379774208,2
Periodicity,2,NNP,4,0.000355119199937,-0.000239379774208,2
R=,2,NNP,4,0.000355119199937,-0.000239379774208,2
Sciences,2,NNPS,4,0.000355119199937,-0.000239379774208,2
Similarly,2,RB,4,0.000355119199937,-0.000239379774208,2
Smoothing,2,VBG,4,0.000355119199937,-0.000239379774208,2
T+T,2,NNP,4,0.000355119199937,-0.000239379774208,2
TR,2,NNP,4,0.000355119199937,-0.000239379774208,2
Topology,2,NNP,4,0.000355119199937,-0.000239379774208,2
Trans,2,NNPS,4,0.000355119199937,-0.000239379774208,2
V',2,NNP,4,0.000355119199937,-0.000239379774208,2
according,2,VBG,4,0.000355119199937,-0.000239379774208,2
acts,2,NNS,4,0.000355119199937,-0.000239379774208,2
adding,2,VBG,4,0.000355119199937,-0.000239379774208,2
additive,2,JJ,4,0.000355119199937,-0.000239379774208,2
additive group,10,NN,4,0.000355119199937,-0.000239379774208,2
admissible connection,10,NN,4,0.000355119199937,-0.000239379774208,2
admissible coordinate,10,VBP,4,0.000355119199937,-0.000239379774208,2
admissible diffeomorphism,10,NN,4,0.000355119199937,-0.000239379774208,2
admissible functions,10,NNS,4,0.000355119199937,-0.000239379774208,2
admissible orbifold,10,RB,4,0.000355119199937,-0.000239379774208,2
admissible orbifold,10,VBP,4,0.000355119199937,-0.000239379774208,2
algebraic,2,NN,4,0.000355119199937,-0.000239379774208,2
analysis,2,NN,4,0.000355119199937,-0.000239379774208,2
apply,2,VBP,4,0.000355119199937,-0.000239379774208,2
arXiv,2,VBP,4,0.000355119199937,-0.000239379774208,2
assign,2,NN,4,0.000355119199937,-0.000239379774208,2
assigns,2,VBZ,4,0.000355119199937,-0.000239379774208,2
assumptions,2,NNS,4,0.000355119199937,-0.000239379774208,2
atlas,2,JJ,4,0.000355119199937,-0.000239379774208,2
automatically,2,RB,4,0.000355119199937,-0.000239379774208,2
b],2,NN,4,0.000355119199937,-0.000239379774208,2
ba,2,VBP,4,0.000355119199937,-0.000239379774208,2
baby,2,NN,4,0.000355119199937,-0.000239379774208,2
baby version,10,NN,4,0.000355119199937,-0.000239379774208,2
boundary component,10,NN,4,0.000355119199937,-0.000239379774208,2
boundaryboundary,2,JJ,4,0.000355119199937,-0.000239379774208,2
bundle map,10,NN,4,0.000355119199937,-0.000239379774208,2
bundleadmissible,2,JJ,4,0.000355119199937,-0.000239379774208,2
chain complex,10,JJ,4,0.000355119199937,-0.000239379774208,2
check,2,VBP,4,0.000355119199937,-0.000239379774208,2
choose,2,JJ,4,0.000355119199937,-0.000239379774208,2
claim,2,NN,4,0.000355119199937,-0.000239379774208,2
claimed,2,VBD,4,0.000355119199937,-0.000239379774208,2
classes,2,NNS,4,0.000355119199937,-0.000239379774208,2
classical,2,JJ,4,0.000355119199937,-0.000239379774208,2
cocycle,2,NN,4,0.000355119199937,-0.000239379774208,2
cocycle condition,10,NN,4,0.000355119199937,-0.000239379774208,2
coefficient,2,NN,4,0.000355119199937,-0.000239379774208,2
coincide,2,VBP,4,0.000355119199937,-0.000239379774208,2
coincidence,2,NN,4,0.000355119199937,-0.000239379774208,2
collar outside,10,NN,4,0.000355119199937,-0.000239379774208,2
collared,2,JJ,4,0.000355119199937,-0.000239379774208,2
collars,2,NNS,4,0.000355119199937,-0.000239379774208,2
compact neighborhood,10,NN,4,0.000355119199937,-0.000239379774208,2
compactified moduli,10,NN,4,0.000355119199937,-0.000239379774208,2
complement,2,NN,4,0.000355119199937,-0.000239379774208,2
completeness,2,NN,4,0.000355119199937,-0.000239379774208,2
concatenation,2,NN,4,0.000355119199937,-0.000239379774208,2
configuration,2,NN,4,0.000355119199937,-0.000239379774208,2
connecting orbits,10,VBZ,4,0.000355119199937,-0.000239379774208,2
constructing,2,VBG,4,0.000355119199937,-0.000239379774208,2
continuous map,10,VBP,4,0.000355119199937,-0.000239379774208,2
contribution,2,NN,4,0.000355119199937,-0.000239379774208,2
coordinate system,10,JJ,4,0.000355119199937,-0.000239379774208,2
corner,2,JJ,4,0.000355119199937,-0.000239379774208,2
cornered orbifold,10,NN,4,0.000355119199937,-0.000239379774208,2
corresponding,2,JJ,4,0.000355119199937,-0.000239379774208,2
covered,2,VBD,4,0.000355119199937,-0.000239379774208,2
covering chart,10,JJ,4,0.000355119199937,-0.000239379774208,2
critical submanifold,10,VBD,4,0.000355119199937,-0.000239379774208,2
cumbersome,2,JJ,4,0.000355119199937,-0.000239379774208,2
cut levels,10,NNS,4,0.000355119199937,-0.000239379774208,2
cycles,2,NNS,4,0.000355119199937,-0.000239379774208,2
databundle,2,JJ,4,0.000355119199937,-0.000239379774208,2
databundle extension,10,NN,4,0.000355119199937,-0.000239379774208,2
decay estimate,10,NN,4,0.000355119199937,-0.000239379774208,2
decomposed,2,VBN,4,0.000355119199937,-0.000239379774208,2
decomposition appearing,10,VBG,4,0.000355119199937,-0.000239379774208,2
decorated,2,VBN,4,0.000355119199937,-0.000239379774208,2
define homotopy,10,NN,4,0.000355119199937,-0.000239379774208,2
denote,2,VB,4,0.000355119199937,-0.000239379774208,2
dependence,2,NN,4,0.000355119199937,-0.000239379774208,2
derive,2,JJ,4,0.000355119199937,-0.000239379774208,2
describe,2,JJ,4,0.000355119199937,-0.000239379774208,2
diagram,2,JJ,4,0.000355119199937,-0.000239379774208,2
discrete submonoid,10,NN,4,0.000355119199937,-0.000239379774208,2
disjoint,2,VBP,4,0.000355119199937,-0.000239379774208,2
double,2,JJ,4,0.000355119199937,-0.000239379774208,2
easier,2,JJR,4,0.000355119199937,-0.000239379774208,2
easier,2,RBR,4,0.000355119199937,-0.000239379774208,2
energy loss,10,JJ,4,0.000355119199937,-0.000239379774208,2
equipped,2,VBN,4,0.000355119199937,-0.000239379774208,2
equivalences,2,NNS,4,0.000355119199937,-0.000239379774208,2
equivalent,2,NN,4,0.000355119199937,-0.000239379774208,2
estimates,2,NNS,4,0.000355119199937,-0.000239379774208,2
evaluation map,10,NN,4,0.000355119199937,-0.000239379774208,2
evaluation maps,10,VBP,4,0.000355119199937,-0.000239379774208,2
exchanging,2,VBG,4,0.000355119199937,-0.000239379774208,2
exist,2,JJ,4,0.000355119199937,-0.000239379774208,2
expect,2,VBP,4,0.000355119199937,-0.000239379774208,2
exponential map,10,NN,4,0.000355119199937,-0.000239379774208,2
extension data,10,FW,4,0.000355119199937,-0.000239379774208,2
extension data,10,VBZ,4,0.000355119199937,-0.000239379774208,2
extension databundle,10,JJ,4,0.000355119199937,-0.000239379774208,2
exterior derivative,10,JJ,4,0.000355119199937,-0.000239379774208,2
exterior vertices,10,NNS,4,0.000355119199937,-0.000239379774208,2
finite dimensional,10,JJ,4,0.000355119199937,-0.000239379774208,2
fooo010,2,NN,4,0.000355119199937,-0.000239379774208,2
forgetful,2,JJ,4,0.000355119199937,-0.000239379774208,2
forgetful map,10,JJ,4,0.000355119199937,-0.000239379774208,2
formula,2,JJ,4,0.000355119199937,-0.000239379774208,2
formulation,2,NN,4,0.000355119199937,-0.000239379774208,2
gapped pseudo-isotopy,10,JJ,4,0.000355119199937,-0.000239379774208,2
gapped-ness,2,NN,4,0.000355119199937,-0.000239379774208,2
genus,2,NN,4,0.000355119199937,-0.000239379774208,2
geodesic coordinate,10,NN,4,0.000355119199937,-0.000239379774208,2
groupoid,2,JJ,4,0.000355119199937,-0.000239379774208,2
hereafter,2,NN,4,0.000355119199937,-0.000239379774208,2
higher homotopy,10,JJ,4,0.000355119199937,-0.000239379774208,2
higher homotopy,10,NN,4,0.000355119199937,-0.000239379774208,2
homotopy,2,VBD,4,0.000355119199937,-0.000239379774208,2
homotopy equivalences,10,NNS,4,0.000355119199937,-0.000239379774208,2
horizontal lines,10,NNS,4,0.000355119199937,-0.000239379774208,2
i+1,2,VB,4,0.000355119199937,-0.000239379774208,2
i+1A,2,NN,4,0.000355119199937,-0.000239379774208,2
iAA,2,NN,4,0.000355119199937,-0.000239379774208,2
iP',2,NN,4,0.000355119199937,-0.000239379774208,2
id,2,VBP,4,0.000355119199937,-0.000239379774208,2
identity map,10,VBP,4,0.000355119199937,-0.000239379774208,2
ii+1,2,JJ,4,0.000355119199937,-0.000239379774208,2
immediate consequence,10,NN,4,0.000355119199937,-0.000239379774208,2
increasing function,10,NN,4,0.000355119199937,-0.000239379774208,2
indices,2,NNS,4,0.000355119199937,-0.000239379774208,2
induce,2,NN,4,0.000355119199937,-0.000239379774208,2
introduce,2,NN,4,0.000355119199937,-0.000239379774208,2
invariants,2,NNS,4,0.000355119199937,-0.000239379774208,2
inverse image,10,NN,4,0.000355119199937,-0.000239379774208,2
involves,2,VBZ,4,0.000355119199937,-0.000239379774208,2
isotopy,2,NN,4,0.000355119199937,-0.000239379774208,2
j=a,2,NN,4,0.000355119199937,-0.000239379774208,2
ji k+1,10,NN,4,0.000355119199937,-0.000239379774208,2
joining,2,VBG,4,0.000355119199937,-0.000239379774208,2
k',2,VBP,4,0.000355119199937,-0.000239379774208,2
k-fold,2,JJ,4,0.000355119199937,-0.000239379774208,2
k-fold covering,10,JJ,4,0.000355119199937,-0.000239379774208,2
k-m,2,JJ,4,0.000355119199937,-0.000239379774208,2
ke 0<,10,NN,4,0.000355119199937,-0.000239379774208,2
kinds,2,VBZ,4,0.000355119199937,-0.000239379774208,2
latter,2,NN,4,0.000355119199937,-0.000239379774208,2
level partial,10,JJ,4,0.000355119199937,-0.000239379774208,2
levels,2,NNS,4,0.000355119199937,-0.000239379774208,2
linear K-systems,10,NNS,4,0.000355119199937,-0.000239379774208,2
linear map,10,NN,4,0.000355119199937,-0.000239379774208,2
local coordinates,10,VBZ,4,0.000355119199937,-0.000239379774208,2
locally finite,10,JJ,4,0.000355119199937,-0.000239379774208,2
main result,10,NN,4,0.000355119199937,-0.000239379774208,2
manifold,2,RB,4,0.000355119199937,-0.000239379774208,2
map,2,RBS,4,0.000355119199937,-0.000239379774208,2
map,2,VBD,4,0.000355119199937,-0.000239379774208,2
meaning,2,NN,4,0.000355119199937,-0.000239379774208,2
members,2,NNS,4,0.000355119199937,-0.000239379774208,2
minimal geodesic,10,JJ,4,0.000355119199937,-0.000239379774208,2
module,2,JJ,4,0.000355119199937,-0.000239379774208,2
moduli,2,VBP,4,0.000355119199937,-0.000239379774208,2
moduli spaces,10,VBZ,4,0.000355119199937,-0.000239379774208,2
modulo,2,VBP,4,0.000355119199937,-0.000239379774208,2
mor,2,VBP,4,0.000355119199937,-0.000239379774208,2
morphisms,2,NN,4,0.000355119199937,-0.000239379774208,2
morphisms,2,NNP,4,0.000355119199937,-0.000239379774208,2
n-1,2,JJ,4,0.000355119199937,-0.000239379774208,2
n-k,2,JJ,4,0.000355119199937,-0.000239379774208,2
norm,2,JJ,4,0.000355119199937,-0.000239379774208,2
norm,2,NN,4,0.000355119199937,-0.000239379774208,2
normal coordinates,10,NNS,4,0.000355119199937,-0.000239379774208,2
notion,2,JJ,4,0.000355119199937,-0.000239379774208,2
o',2,JJ,4,0.000355119199937,-0.000239379774208,2
object,2,VBP,4,0.000355119199937,-0.000239379774208,2
orbifold embedding,10,VBG,4,0.000355119199937,-0.000239379774208,2
orientation isomorphisms,10,JJ,4,0.000355119199937,-0.000239379774208,2
parallel transport,10,NN,4,0.000355119199937,-0.000239379774208,2
parametrization map,10,NN,4,0.000355119199937,-0.000239379774208,2
partially trivialized,10,VBD,4,0.000355119199937,-0.000239379774208,2
periodicity isomorphisms,10,NNS,4,0.000355119199937,-0.000239379774208,2
perturbed,2,JJ,4,0.000355119199937,-0.000239379774208,2
perturbed smooth,10,DT,4,0.000355119199937,-0.000239379774208,2
perturbed smooth,10,NN,4,0.000355119199937,-0.000239379774208,2
places,2,NNS,4,0.000355119199937,-0.000239379774208,2
pq,2,VBP,4,0.000355119199937,-0.000239379774208,2
pre-gluing,2,JJ,4,0.000355119199937,-0.000239379774208,2
preserve,2,VBP,4,0.000355119199937,-0.000239379774208,2
preserved,2,VBN,4,0.000355119199937,-0.000239379774208,2
previous subsubsection,10,NN,4,0.000355119199937,-0.000239379774208,2
proceed,2,VBP,4,0.000355119199937,-0.000239379774208,2
pseudo-holomorphic disks,10,JJ,4,0.000355119199937,-0.000239379774208,2
pull,2,NN,4,0.000355119199937,-0.000239379774208,2
purely,2,RB,4,0.000355119199937,-0.000239379774208,2
quotient,2,JJ,4,0.000355119199937,-0.000239379774208,2
reg,2,NN,4,0.000355119199937,-0.000239379774208,2
relationship,2,NN,4,0.000355119199937,-0.000239379774208,2
relatively,2,RB,4,0.000355119199937,-0.000239379774208,2
repeat,2,NN,4,0.000355119199937,-0.000239379774208,2
required properties,10,NNS,4,0.000355119199937,-0.000239379774208,2
requiring,2,VBG,4,0.000355119199937,-0.000239379774208,2
respect,2,VBP,4,0.000355119199937,-0.000239379774208,2
review,2,NN,4,0.000355119199937,-0.000239379774208,2
rewrite,2,JJ,4,0.000355119199937,-0.000239379774208,2
rewrite,2,NN,4,0.000355119199937,-0.000239379774208,2
rt,2,NN,4,0.000355119199937,-0.000239379774208,2
"s""",2,NN,4,0.000355119199937,-0.000239379774208,2
"s""",2,VBD,4,0.000355119199937,-0.000239379774208,2
sake,2,VBP,4,0.000355119199937,-0.000239379774208,2
satisfy Condition,10,NN,4,0.000355119199937,-0.000239379774208,2
sections,2,NNS,4,0.000355119199937,-0.000239379774208,2
set-theoretical,2,JJ,4,0.000355119199937,-0.000239379774208,2
shrink,2,NN,4,0.000355119199937,-0.000239379774208,2
signs,2,NNS,4,0.000355119199937,-0.000239379774208,2
singular,2,NN,4,0.000355119199937,-0.000239379774208,2
situation appearing,10,VBG,4,0.000355119199937,-0.000239379774208,2
smooth dependence,10,NN,4,0.000355119199937,-0.000239379774208,2
smooth differential,10,JJ,4,0.000355119199937,-0.000239379774208,2
smooth structures,10,NNS,4,0.000355119199937,-0.000239379774208,2
source curve,10,NN,4,0.000355119199937,-0.000239379774208,2
spaces,2,VBZ,4,0.000355119199937,-0.000239379774208,2
stage,2,NN,4,0.000355119199937,-0.000239379774208,2
standard decomposition,10,NN,4,0.000355119199937,-0.000239379774208,2
strata,2,VBD,4,0.000355119199937,-0.000239379774208,2
stratified,2,JJ,4,0.000355119199937,-0.000239379774208,2
stratified weakly,10,JJ,4,0.000355119199937,-0.000239379774208,2
stratumwise weakly,10,RB,4,0.000355119199937,-0.000239379774208,2
study,2,JJ,4,0.000355119199937,-0.000239379774208,2
submanifold data,10,JJ,4,0.000355119199937,-0.000239379774208,2
submersions,2,NNS,4,0.000355119199937,-0.000239379774208,2
submersive,2,NN,4,0.000355119199937,-0.000239379774208,2
submonoid,2,JJ,4,0.000355119199937,-0.000239379774208,2
subset,2,VB,4,0.000355119199937,-0.000239379774208,2
summands,2,VBZ,4,0.000355119199937,-0.000239379774208,2
suppose,2,JJ,4,0.000355119199937,-0.000239379774208,2
symplectic homology,10,NN,4,0.000355119199937,-0.000239379774208,2
symplectic manifolds,10,NNS,4,0.000355119199937,-0.000239379774208,2
t' k',10,NN,4,0.000355119199937,-0.000239379774208,2
tensor product,10,NN,4,0.000355119199937,-0.000239379774208,2
theory-anomaly,2,JJ,4,0.000355119199937,-0.000239379774208,2
top,2,JJ,4,0.000355119199937,-0.000239379774208,2
transport,2,NN,4,0.000355119199937,-0.000239379774208,2
trivialized fiber,10,JJ,4,0.000355119199937,-0.000239379774208,2
trouble,2,NN,4,0.000355119199937,-0.000239379774208,2
try,2,NN,4,0.000355119199937,-0.000239379774208,2
uniform,2,NN,4,0.000355119199937,-0.000239379774208,2
useful,2,JJ,4,0.000355119199937,-0.000239379774208,2
v+1,2,JJ,4,0.000355119199937,-0.000239379774208,2
v+1,2,VBP,4,0.000355119199937,-0.000239379774208,2
various objects,10,NNS,4,0.000355119199937,-0.000239379774208,2
vector bundle,10,VBP,4,0.000355119199937,-0.000239379774208,2
vector bundleadmissible,10,JJ,4,0.000355119199937,-0.000239379774208,2
working,2,VBG,4,0.000355119199937,-0.000239379774208,2
write,2,RB,4,0.000355119199937,-0.000239379774208,2
xX,2,NNP,4,0.000355119199937,-0.000239379774208,2
yields,2,NNS,4,0.000355119199937,-0.000239379774208,2
0-th marked,10,JJ,3,0.000266339399953,-0.000186037232922,2
0A,2,CD,3,0.000266339399953,-0.000186037232922,2
1+k 2=k,10,CD,3,0.000266339399953,-0.000186037232922,2
1+k',2,CD,3,0.000266339399953,-0.000186037232922,2
177]fooobook2,2,CD,3,0.000266339399953,-0.000186037232922,2
1i+1,2,CD,3,0.000266339399953,-0.000186037232922,2
2-collared Kuranishi,10,JJ,3,0.000266339399953,-0.000186037232922,2
2/,2,CD,3,0.000266339399953,-0.000186037232922,2
21',2,CD,3,0.000266339399953,-0.000186037232922,2
2=k,2,CD,3,0.000266339399953,-0.000186037232922,2
2P',2,CD,3,0.000266339399953,-0.000186037232922,2
2V,2,CD,3,0.000266339399953,-0.000186037232922,2
2]fooo091,2,CD,3,0.000266339399953,-0.000186037232922,2
2]fooobook2,2,CD,3,0.000266339399953,-0.000186037232922,2
3N,2,CD,3,0.000266339399953,-0.000186037232922,2
8]fooobook,2,CD,3,0.000266339399953,-0.000186037232922,2
8]foooexp,2,CD,3,0.000266339399953,-0.000186037232922,2
A1,2,NNP,3,0.000266339399953,-0.000186037232922,2
Advanced,2,NNP,3,0.000266339399953,-0.000186037232922,2
Axiom,2,NNP,3,0.000266339399953,-0.000186037232922,2
